filename,monument_id,monument_name,image_caption,image_type,monument_description,monument_type,religion,deity,roof_type,num_struts,strut_iconography,brick_type,num_doors,num_storeys,num_windows,door_peculiarities,monument_shape,object_id,object_type,object_material,object_position,latitude,longitude,download_date,source_url
Dupāt_Capāḥ_1670_CE_exterior.jpg,06a4360c-e5ec-11e9-b125-0242ac130002,Dupāt Capāḥ (1670 CE),,exterior,"Situated at the northern part of the Dupāt Square and to the east of the Dupāt Gaṇeśa Temple ( LAL2110 ), this long Capāḥ is now called the Sanāḥ Guṭhī Chẽ .",Integrated Phalcā ground floor,Unspecified,Hārītī Ajimā,Concrete slab,,,desiaḥpā (modern brick),4,4.5,,,Rectangular,,,,,,,2026-03-14T10:52:50.973243,https://danam.cats.uni-heidelberg.de/resources/06a4360c-e5ec-11e9-b125-0242ac130002
Dupāt_Capāḥ_1670_CE_obj_Statue.jpg,06a4360c-e5ec-11e9-b125-0242ac130002,Dupāt Capāḥ (1670 CE),"Dupāt Capāḥ, image of Nāmasaṅgīti, view from W",object,"Situated at the northern part of the Dupāt Square and to the east of the Dupāt Gaṇeśa Temple ( LAL2110 ), this long Capāḥ is now called the Sanāḥ Guṭhī Chẽ .",Integrated Phalcā ground floor,Unspecified,Hārītī Ajimā,Concrete slab,,,desiaḥpā (modern brick),4,4.5,,,Rectangular,LAL4076-002,Statue,,Attached,,,2026-03-14T10:52:50.973243,https://danam.cats.uni-heidelberg.de/resources/06a4360c-e5ec-11e9-b125-0242ac130002
Vīramāyābhakteśvara_exterior.jpg,06a5694e-fb11-4cfb-8880-9a6ae90e13a9,Vīramāyābhakteśvara,"Vīramāyābhakteśvara, view from SW",exterior,The establishment of the Śiva temple in the year 1887 CE (VS 1944) is credited to Prime Minister Vīra Śamśera.,Bell-shaped (temple/shrine),Shaiva,Śiva,Shikhara ,,,stone,4,1,,,Square,,,,,,,2026-03-14T10:52:57.888970,https://danam.cats.uni-heidelberg.de/resources/06a5694e-fb11-4cfb-8880-9a6ae90e13a9
Vīramāyābhakteśvara_obj_Statue.jpg,06a5694e-fb11-4cfb-8880-9a6ae90e13a9,Vīramāyābhakteśvara,"Vīramāyābhakteśvara, Bhairava on the southern part of the Śivālaya, view from S",object,The establishment of the Śiva temple in the year 1887 CE (VS 1944) is credited to Prime Minister Vīra Śamśera.,Bell-shaped (temple/shrine),Shaiva,Śiva,Shikhara ,,,stone,4,1,,,Square,PPK0323-002,Statue,Stone,Attached,,,2026-03-14T10:52:57.888970,https://danam.cats.uni-heidelberg.de/resources/06a5694e-fb11-4cfb-8880-9a6ae90e13a9
Bhīmasena_Mandira_built_in_1564_CE_exterior.jpg,06d2c415-2c7e-4d6f-9617-2b1eb6ab8c4a,Bhīmasena Mandira (built in 1564 CE),"Bhīmasena Mandira, view from NE",exterior,"Bhīmasena Mandira is located at Bhindyaḥtvāḥ, Kathmandu.",Tiered temple,Hindu-Buddhist,Bhīmasena,Hip roof,53,,dāciaḥpā (veneer brick),1.0,3.0,,,Rectangular,,,,,,,2026-03-14T10:53:10.320800,https://danam.cats.uni-heidelberg.de/resources/06d2c415-2c7e-4d6f-9617-2b1eb6ab8c4a
"Bhīmasena_Mandira_built_in_1564_CE_obj_Statue,Pillar.jpg",06d2c415-2c7e-4d6f-9617-2b1eb6ab8c4a,Bhīmasena Mandira (built in 1564 CE),"Bhīmasena Mandira, Lion Pillar, view from S",object,"Bhīmasena Mandira is located at Bhindyaḥtvāḥ, Kathmandu.",Tiered temple,Hindu-Buddhist,Bhīmasena,Hip roof,53,,dāciaḥpā (veneer brick),1.0,3.0,,,Rectangular,KAT0920-004,"Statue,Pillar","Brass,Stone",Separate,,,2026-03-14T10:53:10.320800,https://danam.cats.uni-heidelberg.de/resources/06d2c415-2c7e-4d6f-9617-2b1eb6ab8c4a
Bhelāche_Phalcā_1823_CE_exterior.jpg,0706813a-e81d-11e9-8bc4-0242ac130002,Bhelāchẽ Phalcā (1823 CE),"Bhelāchẽ Phalcā, detail of the corner capital and beam, view from E",exterior,"This L-shaped two storey phalcā is located at Bhelāchẽ Square, just opposite the Bhelāchẽ Ṭīkābhairava Temple.",Phalcā,Unspecified,Akṣobhya Buddha,Pitched roof,20,,dāciaḥpā (veneer brick),,3,,"<p>L-shaped building with 1 bay depth. Shorter part of the&nbsp;L is 3 bays, longer part of the L is 5 bays.&nbsp;</p>
",Rectangular,,,,,,,2026-03-14T10:53:20.358702,https://danam.cats.uni-heidelberg.de/resources/0706813a-e81d-11e9-8bc4-0242ac130002
Kākrēvihāra_Temple_exterior.jpg,0739db58-1d1f-4347-b515-3da15f2acd4e,Kākrēvihāra Temple,"Kākrēvihāra Temple, view from W",exterior,"The Kākrēvihāra Temple sits on top of a densely forested hill located 3 km south of Birendranagar, the Surkhet district headquarters, and 2 km southeast of the 16th century Lāṭīkoilī Temple ( SRK0030 ).",Śikhara temple,Buddhist,,Shikhara ,,,stone,4,0,,,,,,,,,,2026-03-14T10:53:27.044252,https://danam.cats.uni-heidelberg.de/resources/0739db58-1d1f-4347-b515-3da15f2acd4e
Cvaylāchi_Sataḥ_17th_century_exterior.jpg,075a9da5-c2c8-4a42-a194-30885f6ee390,Cvaylāchi Sataḥ (~17th century),"Cvaylāchi Sataḥ, view from E",exterior,The Cvaylāchi Sataḥ is located at the southwest corner of the Bālakumārī Mandir a.,Sataḥ ,"Hindu,Buddhist",Nāmasaṅgīti,Gable roof,12,,dāciaḥpā (veneer brick),5,3,,,Rectangular,,,,,,,2026-03-14T10:53:34.365273,https://danam.cats.uni-heidelberg.de/resources/075a9da5-c2c8-4a42-a194-30885f6ee390
Cvaylāchi_Sataḥ_17th_century_obj_Statue.jpg,075a9da5-c2c8-4a42-a194-30885f6ee390,Cvaylāchi Sataḥ (~17th century),"Cvaylāchi Sataḥ, Mahākāla, view from E",object,The Cvaylāchi Sataḥ is located at the southwest corner of the Bālakumārī Mandir a.,Sataḥ ,"Hindu,Buddhist",Nāmasaṅgīti,Gable roof,12,,dāciaḥpā (veneer brick),5,3,,,Rectangular,THC0060-001,Statue,Stone,Attached,,,2026-03-14T10:53:34.365273,https://danam.cats.uni-heidelberg.de/resources/075a9da5-c2c8-4a42-a194-30885f6ee390
Pīra_Pāṭī_exterior.jpg,07c6bfce-c083-4702-ac3a-29cfc6b7f3d9,Pīra Pāṭī,"Pīra Pāṭī, view from S",exterior,"Pīra Pāṭī is situated to the northwest of the Taleju temple, below an ancient and sacred pipal tree in Kathmandu Durbar Square.",Phalcā,Shaiva,Gorakhanātha feet,Gable roof,,,desiaḥpā (modern brick),4,1,,,L-shaped,,,,,,,2026-03-14T10:53:42.504484,https://danam.cats.uni-heidelberg.de/resources/07c6bfce-c083-4702-ac3a-29cfc6b7f3d9
Pīra_Pāṭī_obj_Shrine.jpg,07c6bfce-c083-4702-ac3a-29cfc6b7f3d9,Pīra Pāṭī,"Pīra Pāṭī, fire pit with triśūlas (trident), view from W",object,"Pīra Pāṭī is situated to the northwest of the Taleju temple, below an ancient and sacred pipal tree in Kathmandu Durbar Square.",Phalcā,Shaiva,Gorakhanātha feet,Gable roof,,,desiaḥpā (modern brick),4,1,,,L-shaped,KAT1552-001,Shrine,"Iron,Other",Inside the monument,,,2026-03-14T10:53:42.504484,https://danam.cats.uni-heidelberg.de/resources/07c6bfce-c083-4702-ac3a-29cfc6b7f3d9
Jaṅganandabhogeśvara_exterior.jpg,08146df4-20db-4cf4-bf68-bb9673845434,Jaṅganandabhogeśvara,"Jaṅganandabhogeśvara, western façade, view from W",exterior,"In 1847 CE (VS 1905), Prime Minister Jaṅga Bahādura Rāṇā initiated the construction of this Śiva temple.",Domed temple,Shaiva,Śiva,Dome roof,,,stone,4,1,,"<p>Stone door</p>
",Square,,,,,,,2026-03-14T10:53:49.662928,https://danam.cats.uni-heidelberg.de/resources/08146df4-20db-4cf4-bf68-bb9673845434
Jaṅganandabhogeśvara_obj_Statue.jpg,08146df4-20db-4cf4-bf68-bb9673845434,Jaṅganandabhogeśvara,"Jaṅganandabhogeśvara, Bhairava on the wall southe part of the Śivālaya, view from S",object,"In 1847 CE (VS 1905), Prime Minister Jaṅga Bahādura Rāṇā initiated the construction of this Śiva temple.",Domed temple,Shaiva,Śiva,Dome roof,,,stone,4,1,,"<p>Stone door</p>
",Square,PPK0317-002,Statue,Stone,Attached,,,2026-03-14T10:53:49.662928,https://danam.cats.uni-heidelberg.de/resources/08146df4-20db-4cf4-bf68-bb9673845434
Praṇidhipūrṇa_Mahāvihāra_1942_CE_exterior.jpg,08231bf1-1a76-41e7-8bbc-81736141b603,Praṇidhipūrṇa Mahāvihāra (1942 CE),"Praṇidhipūrṇa Mahāvihāra, nameplate hung on the upper part of the eastern wall, view from E",exterior,Established in 1942 AD (VS 1999) by Ven.,Monastic building (bahī),Buddhist,Sākyamuṇi Buddha,Gable roof,,,desiaḥpā (modern brick),5,2,,,Rectangular,,,,,,,2026-03-14T10:53:58.147254,https://danam.cats.uni-heidelberg.de/resources/08231bf1-1a76-41e7-8bbc-81736141b603
Praṇidhipūrṇa_Mahāvihāra_1942_CE_obj_Statue.jpg,08231bf1-1a76-41e7-8bbc-81736141b603,Praṇidhipūrṇa Mahāvihāra (1942 CE),"Praṇidhipūrṇa Mahāvihāra, Śākyamuni Buddha, view from E",object,Established in 1942 AD (VS 1999) by Ven.,Monastic building (bahī),Buddhist,Sākyamuṇi Buddha,Gable roof,,,desiaḥpā (modern brick),5,2,,,Rectangular,BAL0130-001,Statue,Stone,Inside the monument,,,2026-03-14T10:53:58.147254,https://danam.cats.uni-heidelberg.de/resources/08231bf1-1a76-41e7-8bbc-81736141b603
Ādinārāyaṇa_Mandira_exterior.jpg,0826415c-dd5f-4666-aa9e-7ecbb32bfd60,Ādinārāyaṇa Mandira,"Ādinārāyaṇa Mandira, view from S",exterior,"Facing west, the Ādinārāyaṇa Temple has one tier of ā̃ypā tile roof with a kalaśa -shaped finial of brass on top.",Tiered temple,Vaishnava,Ādinārāyaṇa (Viṣṇu),Hip roof,28,,dāciaḥpā (veneer brick),,1,,,Square,,,,,,,2026-03-14T10:54:06.969950,https://danam.cats.uni-heidelberg.de/resources/0826415c-dd5f-4666-aa9e-7ecbb32bfd60
Ādinārāyaṇa_Mandira_obj_Statue.jpg,0826415c-dd5f-4666-aa9e-7ecbb32bfd60,Ādinārāyaṇa Mandira,"Ādinārāyaṇa Mandira, Ādinārāyaṇa Viṣṇu in the sanctum, view from W",object,"Facing west, the Ādinārāyaṇa Temple has one tier of ā̃ypā tile roof with a kalaśa -shaped finial of brass on top.",Tiered temple,Vaishnava,Ādinārāyaṇa (Viṣṇu),Hip roof,28,,dāciaḥpā (veneer brick),,1,,,Square,SKH0210-001,Statue,Stone,Inside the monument,,,2026-03-14T10:54:06.969950,https://danam.cats.uni-heidelberg.de/resources/0826415c-dd5f-4666-aa9e-7ecbb32bfd60
Jena_Bāhāḥ_ca_15th_cent_CE_exterior.jpg,0826cd5e-f3e4-11e9-a3c8-0242ac130002,Jena Bāhāḥ (ca. 15th cent. CE),"Jena Bāhāḥ, main entrance, view from N (September 2019)",exterior,"Jena Bāhāḥ, also known as Śrī Jñāna Nāma Vihāra, is located on the southern side of Jena Bāhāḥ Ṭola in front of the Gaṇeśa Mandira ( LAL0270 ).",Monastic building (bāhāḥ),Buddhist,Akṣobhya,Dome roof,,,,1.0,0.0,,,,,,,,,,2026-03-14T10:54:12.813772,https://danam.cats.uni-heidelberg.de/resources/0826cd5e-f3e4-11e9-a3c8-0242ac130002
"Jena_Bāhāḥ_ca_15th_cent_CE_obj_Statue,Shrine.jpg",0826cd5e-f3e4-11e9-a3c8-0242ac130002,Jena Bāhāḥ (ca. 15th cent. CE),"Jena Bāhāḥ, Rādhākṛṣṇa shrine, view from W (September 2019)",object,"Jena Bāhāḥ, also known as Śrī Jñāna Nāma Vihāra, is located on the southern side of Jena Bāhāḥ Ṭola in front of the Gaṇeśa Mandira ( LAL0270 ).",Monastic building (bāhāḥ),Buddhist,Akṣobhya,Dome roof,,,,1.0,0.0,,,,LAL0260-004,"Statue,Shrine",Stone,Separate,,,2026-03-14T10:54:12.813772,https://danam.cats.uni-heidelberg.de/resources/0826cd5e-f3e4-11e9-a3c8-0242ac130002
Śrīḍhuskā_Stūpa_exterior.jpg,083b9350-1cee-4de0-94f3-8de68dd541dd,Śrīḍhuskā Stūpa,"Śrīḍhuskā Stūpa, view from SW",exterior,A stūpa from the mid-14th century.,Stūpa or Caitya,Buddhist,,,,,,,0,,,Square,,,,,,,2026-03-14T10:54:18.855733,https://danam.cats.uni-heidelberg.de/resources/083b9350-1cee-4de0-94f3-8de68dd541dd
Śrīḍhuskā_Stūpa_obj_Pillar.jpg,083b9350-1cee-4de0-94f3-8de68dd541dd,Śrīḍhuskā Stūpa,"Śrīḍhuskā Stūpa, modern inscribed stele, view from S",object,A stūpa from the mid-14th century.,Stūpa or Caitya,Buddhist,,,,,,,0,,,Square,JUM0110-001,Pillar,Stone,Attached,,,2026-03-14T10:54:18.855733,https://danam.cats.uni-heidelberg.de/resources/083b9350-1cee-4de0-94f3-8de68dd541dd
Bhīmasena_Stambha_exterior.jpg,083ed396-3cc8-41ae-af0f-c4df103305ed,Bhīmasena Stambha,"Bhimsen Stambha, the stump of the historic tower is seen in front of the new tower, view from W",exterior,The Bhīmasena Stambha that now survives in a fragment is one of the two towers that were popularly known as Dharaharā.,Pillar,Hindu-Buddhist,Śivaliṅga,Dome roof,,,,,0,,,Circular,,,,,,,2026-03-14T10:54:25.111382,https://danam.cats.uni-heidelberg.de/resources/083ed396-3cc8-41ae-af0f-c4df103305ed
Uttaragaṅgā_Pillar_exterior.jpg,08473132-9181-44fe-8412-4d89e5dd27e4,Uttaragaṅgā Pillar,"Uttaragaṅgā Pillar, view from west",exterior,"A stone memorial pillar with the representation of a horse from circa 13th-15th century The pillar is located east of the village of Uttaragaṅgā, situated south-west of Birendranagar.",Pillar,Unspecified,,,,,,,,,,Rectangular,,,,,,,2026-03-14T10:54:28.903432,https://danam.cats.uni-heidelberg.de/resources/08473132-9181-44fe-8412-4d89e5dd27e4
Māju_Degaḥ_exterior.jpg,084e848a-8b01-40e5-a8a6-aa59be7c26b3,Māju Degaḥ,"Māju Degaḥ, view from E",exterior,"The Mājū Degaḥ is situated within the Kathmandu Durbar Square precinct, immediately east of the Jośī Āgaṃcheṃ ( KAT1900 ).",Tiered temple,Shaiva,Śivaliṅga,Hip roof,60,,desiaḥpā (modern brick),4,3,,,Square,,,,,,,2026-03-14T10:54:32.812130,https://danam.cats.uni-heidelberg.de/resources/084e848a-8b01-40e5-a8a6-aa59be7c26b3
Māju_Degaḥ_obj_Statue.jpg,084e848a-8b01-40e5-a8a6-aa59be7c26b3,Māju Degaḥ,"Māju Degaḥ, Śivaliṇga, view from E",object,"The Mājū Degaḥ is situated within the Kathmandu Durbar Square precinct, immediately east of the Jośī Āgaṃcheṃ ( KAT1900 ).",Tiered temple,Shaiva,Śivaliṅga,Hip roof,60,,desiaḥpā (modern brick),4,3,,,Square,KAT1910-001,Statue,Stone,Inside the monument,,,2026-03-14T10:54:32.812130,https://danam.cats.uni-heidelberg.de/resources/084e848a-8b01-40e5-a8a6-aa59be7c26b3
Nāulegāũ_fountain_and_stone_memorial_pillar_obj_Pillar.jpg,08a88f31-b68f-4b72-9e2c-19de80a9c766,Nāulegāũ fountain and stone memorial pillar,"Nāulegāũ fountain and stone memorial pillar, pillar, view from north-east",object,A fountain and a stone memorial pillar from approx.,"Water architecture,Pillar",Unspecified,,,,,,,,,,,DLK0250-002,Pillar,Stone,Attached,,,2026-03-14T10:54:40.681822,https://danam.cats.uni-heidelberg.de/resources/08a88f31-b68f-4b72-9e2c-19de80a9c766
Thālāche_Nārāyaṇa_Mandira_exterior.jpg,08cdc69e-3e61-4192-8757-255b7b931fdd,Thālāchẽ Nārāyaṇa Mandira,"Thālāchẽ Nārāyaṇa Mandira, western façade, view from W",exterior,The Thālachẽ Nārāyaṇa temple stands to the northwest of the Nāgapokharī in the Thālachẽ neighborhood and faces west.,Tiered temple,Vaishnava,Nārāyaṇa,Hip roof,24,,dāciaḥpā (veneer brick),1,2,,,Square,,,,,,,2026-03-14T10:54:46.070176,https://danam.cats.uni-heidelberg.de/resources/08cdc69e-3e61-4192-8757-255b7b931fdd
Thālāche_Nārāyaṇa_Mandira_obj_Statue.jpg,08cdc69e-3e61-4192-8757-255b7b931fdd,Thālāchẽ Nārāyaṇa Mandira,"Thālāchẽ Nārāyaṇa Mandira, Nārāyaṇa in the sanctum, view from W",object,The Thālachẽ Nārāyaṇa temple stands to the northwest of the Nāgapokharī in the Thālachẽ neighborhood and faces west.,Tiered temple,Vaishnava,Nārāyaṇa,Hip roof,24,,dāciaḥpā (veneer brick),1,2,,,Square,BKT0760-001,Statue,Stone,Inside the monument,,,2026-03-14T10:54:46.070176,https://danam.cats.uni-heidelberg.de/resources/08cdc69e-3e61-4192-8757-255b7b931fdd
Kāṣṭhamaṇḍapa_exterior.jpg,08e2c058-c0e1-488b-98e3-c1b03da8fbd4,Kāṣṭhamaṇḍapa,"Kāṣṭhamaṇḍapa, entrance with two stone guardian lions, view from E",exterior,"The architectural masterpiece known as Kāṣṭhamaṇḍapa, primarily crafted from wood, is credited with bestowing upon the capital city of the country its name, Kathmandu.",Sataḥ ,Unspecified,Gorakhanātha,Hip roof,,,māaḥpāḥ (traditional brick),4,3,,,Square,,,,,,,2026-03-14T10:54:55.316723,https://danam.cats.uni-heidelberg.de/resources/08e2c058-c0e1-488b-98e3-c1b03da8fbd4
Kāṣṭhamaṇḍapa_obj_Statue.jpg,08e2c058-c0e1-488b-98e3-c1b03da8fbd4,Kāṣṭhamaṇḍapa,"Kāṣṭhamaṇḍapa, statue of Candravināyaka on the southwest corner (inside) of the Kāṣṭhamaṇḍapa, view from N",object,"The architectural masterpiece known as Kāṣṭhamaṇḍapa, primarily crafted from wood, is credited with bestowing upon the capital city of the country its name, Kathmandu.",Sataḥ ,Unspecified,Gorakhanātha,Hip roof,,,māaḥpāḥ (traditional brick),4,3,,,Square,KAT1970-003,Statue,Stone,Inside the monument,,,2026-03-14T10:54:55.316723,https://danam.cats.uni-heidelberg.de/resources/08e2c058-c0e1-488b-98e3-c1b03da8fbd4
Dhulla_Satah_late_17th_cent_exterior.jpg,08e7bdc5-3bfd-43d1-915f-85b53472093b,Dhũllā Sataḥ (late 17th cent.),"Dhũllā Sataḥ, view from E",exterior,"The two-story, north-facing Sataḥ used to stand at the three-way intersection in the center of the Dhũllā Ṭola.",Sataḥ ,Unspecified,,Gable roof,32,,"dāciaḥpā (veneer brick),māaḥpāḥ (traditional brick)",2,2,,,Rectangular,,,,,,,2026-03-14T10:55:02.134202,https://danam.cats.uni-heidelberg.de/resources/08e7bdc5-3bfd-43d1-915f-85b53472093b
Iḍola_Phalcā_exterior.jpg,08f56659-636f-4d57-9c3f-03f96889274f,Iḍola Phalcā,"Iḍola Phalcā, view from E",exterior,"Iḍola Phalcā, named after its location for this documentation as its specific name is unknown, is a square, two-bayed Phalcā in the Iḍola fields of northeastern Bhaktapur.","Freestanding building,Phalcā",Unspecified,,Gable roof,,,māaḥpāḥ (traditional brick),0,,,,,,,,,,,2026-03-14T10:55:05.748224,https://danam.cats.uni-heidelberg.de/resources/08f56659-636f-4d57-9c3f-03f96889274f
Santabhogeśvara_exterior.jpg,09135077-a730-4091-9a83-bec5a9b83138,Santabhogeśvara,"Santabhogeśvara, western façade, view from W",exterior,"Santakumārī, the wife of Prime Minister Jaṅga Bahādura Rāṇā, was responsible for the establishment of this Śiva temple in the year 1865 CE (VS 1922).",Bell-shaped (temple/shrine),Shaiva,Śiva,Shikhara ,,,stone,4,1,,,Square,,,,,,,2026-03-14T10:55:10.331500,https://danam.cats.uni-heidelberg.de/resources/09135077-a730-4091-9a83-bec5a9b83138
Santabhogeśvara_obj_Statue.jpg,09135077-a730-4091-9a83-bec5a9b83138,Santabhogeśvara,"Santabhogeśvara, Bhairava on the southern part of the Śivālaya, view from S",object,"Santakumārī, the wife of Prime Minister Jaṅga Bahādura Rāṇā, was responsible for the establishment of this Śiva temple in the year 1865 CE (VS 1922).",Bell-shaped (temple/shrine),Shaiva,Śiva,Shikhara ,,,stone,4,1,,,Square,PPK0319-002,Statue,Stone,Attached,,,2026-03-14T10:55:10.331500,https://danam.cats.uni-heidelberg.de/resources/09135077-a730-4091-9a83-bec5a9b83138
Buṅgadyaḥ_Chariot_exterior.jpg,0942ceb1-e424-4cb0-a635-16b6ae8215d2,Buṅgadyaḥ Chariot,"Buṅgadyaḥ Chariot, morning time in Jawalakhel during the day of Bhoṭo Jātrā, view from N",exterior,"The name Bu ṅ gadyah literally means ""the deity of Buṅga,"" referring to the settlement of Buṅgamati.",Mobile,Hindu-Buddhist,Buṅgadyaḥ,,,,,,0,,,Rectangular,,,,,,,2026-03-14T10:55:37.694462,https://danam.cats.uni-heidelberg.de/resources/0942ceb1-e424-4cb0-a635-16b6ae8215d2
Buṅgadyaḥ_Chariot_obj_.jpg,0942ceb1-e424-4cb0-a635-16b6ae8215d2,Buṅgadyaḥ Chariot,"Buṅgadyaḥ Chariot, toraṇa with Amitābha above the main sanctum",object,"The name Bu ṅ gadyah literally means ""the deity of Buṅga,"" referring to the settlement of Buṅgamati.",Mobile,Hindu-Buddhist,Buṅgadyaḥ,,,,,,0,,,Rectangular,LAL0001-007,,,,,,2026-03-14T10:55:37.694462,https://danam.cats.uni-heidelberg.de/resources/0942ceb1-e424-4cb0-a635-16b6ae8215d2
Candannātha_Mandira_Dattātreya_Mandira_exterior.jpg,09493d8f-b0cc-466e-bc22-52b2418258c8,"Candannātha Mandira, Dattātreya Mandira","Candannātha Mandira, Dattātreya Mandira, row of bell stands, view from SE",exterior,"The Temple of Dattātreya, also known as the Candannātha Mandira, is situated at the heart of Khalaṅgā (Jumla Bajār).",Courtyard building,Hindu,Dattātreya,Dome roof,,,stone,2,0,,,Square,,,,,,,2026-03-14T10:55:44.576278,https://danam.cats.uni-heidelberg.de/resources/09493d8f-b0cc-466e-bc22-52b2418258c8
Candannātha_Mandira_Dattātreya_Mandira_obj_Statue.jpg,09493d8f-b0cc-466e-bc22-52b2418258c8,"Candannātha Mandira, Dattātreya Mandira","Candannātha Mandira, Dattātreya Mandira, statue of Gaṇeśa, view from E",object,"The Temple of Dattātreya, also known as the Candannātha Mandira, is situated at the heart of Khalaṅgā (Jumla Bajār).",Courtyard building,Hindu,Dattātreya,Dome roof,,,stone,2,0,,,Square,JUM0290-001,Statue,Stone,Attached,,,2026-03-14T10:55:44.576278,https://danam.cats.uni-heidelberg.de/resources/09493d8f-b0cc-466e-bc22-52b2418258c8
Ubāhāḥ_Bahī_before_1391_CE_exterior.jpg,09670bee-ec13-11e9-b125-0242ac130002,Ubāhāḥ Bahī (before 1391 CE),"Ubāhāḥ Bahī, main entrance door, view from W",exterior,Ubāhāḥ Bahī is located to the east of Oku Bāhāḥ ( LAL2260 ).,Monastic building (bahī),Buddhist,Bhaviṣyavyākaraṇa Buddha,Hip roof,,,māaḥpāḥ (traditional brick),1,2,,,Rectangular,,,,,,,2026-03-14T10:55:52.991424,https://danam.cats.uni-heidelberg.de/resources/09670bee-ec13-11e9-b125-0242ac130002
Ubāhāḥ_Bahī_before_1391_CE_obj_Statue.jpg,09670bee-ec13-11e9-b125-0242ac130002,Ubāhāḥ Bahī (before 1391 CE),"Ubāhāḥ Bahī, statue of donors from E",object,Ubāhāḥ Bahī is located to the east of Oku Bāhāḥ ( LAL2260 ).,Monastic building (bahī),Buddhist,Bhaviṣyavyākaraṇa Buddha,Hip roof,,,māaḥpāḥ (traditional brick),1,2,,,Rectangular,LAL2280-002,Statue,,Inside the courtyard,,,2026-03-14T10:55:52.991424,https://danam.cats.uni-heidelberg.de/resources/09670bee-ec13-11e9-b125-0242ac130002
Bhurtī_Ekle_Devala_2_ca_13th-15th_exterior.jpg,09adaf39-4932-4356-b6d1-3cce3af16e82,Bhurtī Ekle Devala 2 (ca. 13th-15th),"Bhurtī Ekle Devala 2, view from W",exterior,A śikhara temple at the Bhurtī Temple Complex which comprises 22 śikhara temples (or devala ) and one stone fountain.,Śikhara temple,Unspecified,,Shikhara ,,,stone,1.0,1.0,,,Rectangular,,,,,,,2026-03-14T10:56:00.885036,https://danam.cats.uni-heidelberg.de/resources/09adaf39-4932-4356-b6d1-3cce3af16e82
VĪra_Vināyaka_Mandira_late_19th_cent_exterior.jpg,09cff614-e084-49eb-9fd7-7e4eb20cd37d,VĪra Vināyaka Mandira (late 19th cent.),"Vīra Vināyaka Mandira, view from NE, photo by Pankaj Nakarmi; 2021-06-01",exterior,The Vīra Vināyaka Mandira is one of the two Gaṇeśa temples in Balambu.,Domed temple,Hindu,,Dome roof,0,,dāciaḥpā (veneer brick),1.0,1.0,,,Square,,,,,,,2026-03-14T10:56:06.278227,https://danam.cats.uni-heidelberg.de/resources/09cff614-e084-49eb-9fd7-7e4eb20cd37d
VĪra_Vināyaka_Mandira_late_19th_cent_obj_Statue.jpg,09cff614-e084-49eb-9fd7-7e4eb20cd37d,VĪra Vināyaka Mandira (late 19th cent.),"Vīra Vināyaka Mandira, Stone statue of Gaṇeśa, view from E",object,The Vīra Vināyaka Mandira is one of the two Gaṇeśa temples in Balambu.,Domed temple,Hindu,,Dome roof,0,,dāciaḥpā (veneer brick),1.0,1.0,,,Square,BAL0006-001,Statue,Stone,Attached,,,2026-03-14T10:56:06.278227,https://danam.cats.uni-heidelberg.de/resources/09cff614-e084-49eb-9fd7-7e4eb20cd37d
Ṅātāpola_Mandira_1702_CE_exterior.jpg,0a006229-7e08-4cb2-9883-1527f615bbfb,Ṅātāpola Mandira (1702 CE),"Ṅātāpola Mandira, view from NW",exterior,"A preserved manuscript details the construction of this magnificent five-tiered temple, suggesting it was completed in approximately six months.",Tiered temple,Shakta,Siddhilakṣmī,Hip roof,108,,dāciaḥpā (veneer brick),4,5,,,Square,,,,,,,2026-03-14T10:56:20.839360,https://danam.cats.uni-heidelberg.de/resources/0a006229-7e08-4cb2-9883-1527f615bbfb
Ṅātāpola_Mandira_1702_CE_obj_Statue.jpg,0a006229-7e08-4cb2-9883-1527f615bbfb,Ṅātāpola Mandira (1702 CE),"Ṅātāpola Mandira, Elephant, view from SE",object,"A preserved manuscript details the construction of this magnificent five-tiered temple, suggesting it was completed in approximately six months.",Tiered temple,Shakta,Siddhilakṣmī,Hip roof,108,,dāciaḥpā (veneer brick),4,5,,,Square,BKT0410-008,Statue,Stone,Attached,,,2026-03-14T10:56:20.839360,https://danam.cats.uni-heidelberg.de/resources/0a006229-7e08-4cb2-9883-1527f615bbfb
Hiti_exterior.jpg,0a5850e6-17f9-11ea-b9b1-0242ac130002,Hiti,"Hiti, view from W (December 2019)",exterior,This hiti (stepwell) is located to the north-east of Karuṇāmaya Mandira ( BUN0001 ).,Water architecture,Unspecified,,,,,"dāciaḥpā (veneer brick),desiaḥpā (modern brick)",,,,,Rectangular,,,,,,,2026-03-14T10:56:27.107432,https://danam.cats.uni-heidelberg.de/resources/0a5850e6-17f9-11ea-b9b1-0242ac130002
Hiti_obj_Statue.jpg,0a5850e6-17f9-11ea-b9b1-0242ac130002,Hiti,"Hiti, a statue of Gaṅgā, view from N (December 2019)",object,This hiti (stepwell) is located to the north-east of Karuṇāmaya Mandira ( BUN0001 ).,Water architecture,Unspecified,,,,,"dāciaḥpā (veneer brick),desiaḥpā (modern brick)",,,,,Rectangular,BUN0007-001,Statue,Stone,Inside the monument,,,2026-03-14T10:56:27.107432,https://danam.cats.uni-heidelberg.de/resources/0a5850e6-17f9-11ea-b9b1-0242ac130002
